probIn scale
0.5714724 0.02652392
0.6032863 0.0295591
0.6434529 0.02811848
0.7072536 0.02666885
0.650397 0.02963697
0.6033678 0.02853148
0.5985111 0.02937647
0.6376635 0.02988632
0.6489197 0.03019074
0.6207044 0.03241577
0.5717 0.03181958
0.6712647 0.0306666
0.6416085 0.03216907
0.6056197 0.03418639
0.6073756 0.03144341
0.5610369 0.03372804
0.6228676 0.03458913
0.549163 0.03544744
0.5494224 0.03611879
0.6157382 0.0359205
0.5783487 0.0360995
0.5789307 0.03841679
0.535938 0.04401169
0.5228313 0.04597838
0.4784582 0.04683851
0.5545245 0.04602342
0.5284902 0.0409453
0.5973627 0.03865117
0.5700908 0.0391624
0.5325778 0.034994
0.5040741 0.0391117
0.4411217 0.036385
0.5015078 0.03460908
0.485425 0.03595754
0.5532672 0.03558363
0.5605337 0.03447166
0.5168674 0.03805442
0.5653916 0.04011792
0.5385974 0.03852393
0.4583072 0.04027961
0.4667614 0.0437219
0.4351202 0.0425395
0.3538684 0.04002264
0.3733651 0.04207537
0.2818398 0.03973422
0.2784327 0.0437657
0.307225 0.044516
0.3596095 0.04552057
0.3366772 0.05014439
0.2741027 0.04861233
0.2662873 0.04828397
0.2881243 0.04788741
0.2882742 0.04685052
0.2933122 0.0473041
0.3386632 0.04772031
0.3131236 0.051404
0.3550305 0.05771982
0.2824989 0.05475211
0.263422 0.05388291
0.1776397 0.06229451
0.2197129 0.0627149
0.1926359 0.06000863
0.2425517 0.0598112
0.3238528 0.06133592
0.2867106 0.05746468
0.3042796 0.05714461
0.3112127 0.05441452
0.3395773 0.05586095
0.3284014 0.05865728
0.3239933 0.06236649
0.3264232 0.06564522
0.3426945 0.06628638
0.3484834 0.06057935
0.3398354 0.05994267
0.3291486 0.05998789
0.3156954 0.0572152
0.2870012 0.06242961
0.3404847 0.06365658
0.2911559 0.06326142
0.3089861 0.06672178
0.2812378 0.06509815
0.3307213 0.06553423
0.3239811 0.06508054
0.3106155 0.0594344
0.3376689 0.05800742
0.3332693 0.06080634
0.3506651 0.06550627
0.3645729 0.06720591
0.3782856 0.06401698
0.3610826 0.06106087
0.4616346 0.05663766
0.4499959 0.05592216
0.3858415 0.05433569
0.4145024 0.05650528
0.3734602 0.05796971
0.3478078 0.06218664
0.3061554 0.05596867
0.2752602 0.05603311
0.3342524 0.05376777
0.3052596 0.05489226
0.3467706 0.05556369
0.295075 0.05837184
0.2821492 0.05848543
0.3949312 0.06438802
0.39168 0.05942349
0.4287182 0.05714596
0.4270267 0.05527994
0.3850927 0.05801585
0.3927381 0.05824613
0.3972649 0.0578837
0.3349603 0.05522475
0.3451176 0.05581493
0.400425 0.05469406
0.4278317 0.05514345
0.457826 0.05573918
0.4918996 0.05291812
0.4937195 0.0542486
0.5229502 0.0520348
0.4605719 0.05001507
0.4878871 0.05225178
0.5359367 0.05428605
0.4396165 0.05520116
0.4713297 0.05881679
0.4535113 0.05598837
0.434594 0.0549769
0.4892972 0.06036432
0.4279415 0.06716138
0.4265133 0.07874513
0.3973596 0.08279912
0.3936725 0.07671071
0.4371063 0.07624609
0.4592851 0.06764892
0.4082158 0.05914701
0.3826414 0.05348362
0.3670516 0.05106223
0.3886394 0.04551668
0.3697308 0.0476857
0.3371155 0.05258087
0.3333158 0.05564071
0.3157536 0.0579483
0.3289133 0.05229084
0.3436207 0.05538177
0.4033008 0.05067944
0.4680874 0.05738595
0.480017 0.0576704
0.4896094 0.05898706
0.4780527 0.052359
0.5398191 0.05226349
0.5155366 0.04654686
0.5624447 0.04416688
0.5805666 0.04628677
0.6038378 0.04513385
0.6040018 0.04552918
0.5990366 0.04988477
0.5660822 0.04817193
0.5869506 0.04675928
0.5839039 0.04755091
0.5201755 0.05106951
0.5191111 0.04837947
0.5108765 0.05188914
0.5270997 0.05010794
0.5188878 0.0531665
0.5335269 0.05561192
0.4934056 0.06136983
0.5206496 0.05882874
0.4650979 0.0566996
0.4469905 0.06102215
0.5577391 0.06122913
0.5341846 0.05773736
0.4969413 0.05773487
0.4558443 0.05824123
0.432587 0.05873456
0.3793139 0.06375716
0.3595112 0.0625081
0.3185913 0.06805576
0.3801708 0.06565785
0.3867431 0.06337878
0.4287556 0.06303783
0.4297711 0.06400387
0.4666859 0.05840734
0.4977966 0.05688286
0.4701497 0.05632002
0.4808926 0.05964346
0.5188485 0.06164196
0.4751857 0.060909
0.4558109 0.05948117
0.4214668 0.05872541
0.4450724 0.05370066
0.3754118 0.04929496
0.4086426 0.04947995
0.4218826 0.04629408
0.405201 0.04689231
0.3740151 0.04903187
0.4123748 0.04604712
0.3827041 0.04772491
0.438027 0.05219482
0.4806395 0.04886521
0.4798767 0.04582857
0.5792514 0.0457839
0.5867937 0.04412917
0.4784002 0.04529581
0.4464016 0.04223433
0.5231088 0.04112048
0.609271 0.04182081
0.5746984 0.04522068
0.4619403 0.04333767
0.4939862 0.04019123
0.5435721 0.04449823
0.4937353 0.04900333
0.4905162 0.04895778
0.4678005 0.04829062
0.4876133 0.04883678
0.3887482 0.04848079
0.4262668 0.05000572
0.4305304 0.04546308
0.4019946 0.04805387
0.4210944 0.04935934
0.4600108 0.05162767
0.4429059 0.05197122
0.42196 0.04819628
0.4230293 0.05056823
0.4427364 0.05223344
0.396039 0.05028667
0.4483305 0.04963213
0.427844 0.04604522
0.4820236 0.04515649
0.48149 0.04557643
0.5245466 0.04545888
0.5125763 0.04633376
0.4782418 0.04848033
0.4202161 0.05105098
0.4910093 0.05080147
0.4988787 0.05045464
0.4769563 0.04984347
0.5078565 0.04586567
0.5557978 0.05075317
0.6203753 0.04900339
0.6456994 0.04422297
0.6372993 0.04407319
0.6180689 0.04282377
0.5676466 0.04445328
0.6614748 0.04559451
0.6181082 0.04130738
0.5466181 0.03808584
0.5003733 0.03579588
0.4911067 0.03710081
0.4252001 0.03514371
0.4121398 0.03146859
0.3799084 0.03395842
0.3697823 0.03834613
0.3356742 0.03329271
0.4518063 0.0319353
0.4838955 0.03252922
0.4182956 0.03257081
0.4342278 0.02968568
0.4965009 0.03165602
0.5369024 0.0306415
0.5374041 0.02776676
0.5299758 0.0261774
0.5726468 0.02944465
0.4555395 0.03009693
0.53213 0.03049729
0.5259646 0.03082598
0.4920273 0.03144847
0.5435662 0.03195809
0.518114 0.02928433
0.5112146 0.03115551
0.5615666 0.03361262
0.5369722 0.03540346
0.5336065 0.03594418
0.5808463 0.03304961
0.5129937 0.03198016
0.5174089 0.03292804
0.5748706 0.03160052
0.6134357 0.03226394
0.5441959 0.03074961
0.6135981 0.03340424
0.5908801 0.0339127
0.5823565 0.03273993
0.581771 0.03336226
0.5438393 0.03346984
0.5994419 0.0353548
0.673368 0.03531011
0.6376662 0.03329778
0.5857776 0.03462896
0.5559809 0.03306248
0.5407161 0.03373329
0.5110612 0.03353023
0.5968853 0.03358621
0.5450152 0.03093001
0.6215862 0.03029347
0.6363368 0.03059827
0.6461237 0.03049868
0.6683342 0.03052502
0.6611084 0.03191027
0.6637357 0.03273298
0.6444824 0.03289338
0.5313623 0.03565338
0.4752371 0.03533885
0.470404 0.03242232
0.4549361 0.02935212
0.442938 0.03017327
0.5351256 0.02718466
0.5687601 0.02858708
0.5904483 0.03061695
0.5778555 0.0308743
0.5246068 0.03284728
0.4602371 0.03044671
0.4414007 0.02934899
0.3838901 0.03591851
0.4136191 0.04014072
0.4154143 0.04648538
0.4395807 0.04652824
0.4805633 0.04491268
0.4327582 0.04382421
0.4301437 0.04423198
0.410023 0.0424606
0.4373834 0.04258602
0.408322 0.04045524
0.3616199 0.03978758
0.407148 0.03954548
0.4051197 0.03884124
0.4650532 0.03747868
0.46561 0.037455
0.5445211 0.03592184
0.5847655 0.03562194
0.5923081 0.03347543
0.5749036 0.03517717
0.5418269 0.03395513
0.5454262 0.0361539
0.5955132 0.03699483
0.6570026 0.03486658
0.6989338 0.03283002
0.7057288 0.03283636
0.6795289 0.03415909
0.7024521 0.03037716
0.6960436 0.02963163
0.6627399 0.02847047
0.6947054 0.02550379
0.6781773 0.02366817
0.6832005 0.02365355
0.6179562 0.02443285
0.5264521 0.02310559
0.5405559 0.02480582
0.518998 0.02277608
0.5570599 0.02333678
0.5789867 0.02276022
0.67445 0.02637889
0.6033916 0.02833746
0.6408985 0.02819134
0.6996324 0.02719336
0.7119917 0.02621431
0.6505738 0.03082705
0.669629 0.03312559
0.7043929 0.03127679
0.6913504 0.03026841
0.6125429 0.03131125
0.5975905 0.03015687
0.5286135 0.03081994
0.4688661 0.03402432
0.6014063 0.03500272
0.540733 0.03622545
0.5731999 0.03761291
0.6015137 0.03561795
0.647097 0.0333821
0.5838621 0.03367692
0.6282863 0.03764127
0.6907482 0.03700572
0.6403604 0.03347546
0.6597559 0.03033111
0.6863535 0.02888384
0.6805046 0.02780246
0.6562084 0.02589193
0.644668 0.0240155
0.6250079 0.02618845
0.6438344 0.02631408
0.636238 0.02532975
0.6108741 0.0254613
0.5605607 0.02385553
0.520849 0.02743347
0.4629373 0.02890878
0.4559659 0.0280246
0.4591676 0.02784588
0.4616138 0.03011866
0.4655032 0.02959706
0.4283194 0.0306096
0.459634 0.03069822
0.4507203 0.0309042
0.4811318 0.03123516
0.4615771 0.0294312
0.488356 0.02862887
0.5223656 0.02948294
0.5807052 0.0295678
0.6025789 0.02875725
0.5814704 0.02818935
0.6335918 0.03039293
0.6155179 0.02714679
0.6224912 0.027931
0.5977079 0.0278601
0.6349578 0.02785243
0.6025493 0.02999952
0.572255 0.02968162
0.6206527 0.03010443
0.5631552 0.03118897
0.6448428 0.02886435
0.5372461 0.03021518
0.5271963 0.03236838
0.5267747 0.03172991
0.5521501 0.02960797
0.4932408 0.03053656
0.4828361 0.03045445
0.5351784 0.02860984
0.5431566 0.03165647
0.4724637 0.03380596
0.4750064 0.03440341
0.5490275 0.03257683
0.5658246 0.03322582
0.6156912 0.03325079
0.6298544 0.03350486
0.6486403 0.03316606
0.699802 0.03373977
0.7379921 0.03420624
0.7543101 0.03369671
0.7122506 0.03169182
0.6922456 0.03174759
0.6612026 0.03257288
0.7014576 0.03116535
0.7212908 0.03182289
0.6506513 0.03122386
0.6498631 0.02951019
0.5849235 0.03100333
0.6205692 0.02823805
0.6695635 0.02819165
0.7396246 0.02703211
0.8046546 0.02958807
0.8103957 0.02795454
0.8167565 0.02829936
0.7346558 0.02774297
0.7654151 0.02605812
0.6785179 0.02682012
0.6179895 0.02399751
0.5709145 0.0252741
0.5445914 0.02372256
0.5404914 0.02320301
0.4578355 0.02384354
0.4440604 0.02309933
0.4607085 0.02368891
0.4754642 0.0234261
0.4915324 0.02156748
0.5204001 0.02161535
0.4365566 0.02200139
0.5019874 0.02407722
0.532487 0.02335242
0.5941177 0.02493291
0.5607008 0.02600597
0.5788818 0.0236673
0.5572042 0.02261907
0.5899097 0.02062226
0.5597888 0.01979446
0.6218802 0.01902814
0.5582508 0.01915153
0.5585488 0.018227
0.5149884 0.01819368
0.4888879 0.01813948
0.4851607 0.01962372
0.5341099 0.02079501
0.6688971 0.022046
0.6705266 0.02077845
0.6032004 0.02393174
0.5897201 0.02304686
0.6198555 0.02267398
0.589795 0.02231526
0.5466399 0.02321195
0.5163853 0.02224611
0.4891773 0.02444895
0.3735457 0.02582049
0.3547618 0.0280412
0.3749072 0.02714381
0.3330891 0.02864969
0.2978889 0.02949115
0.4078874 0.0295025
0.444235 0.02728888
0.436249 0.02938366
0.5283609 0.02915746
0.554588 0.03083032
0.5830286 0.03343042
0.5920457 0.0319224
0.5636881 0.03214956
0.5864781 0.03441224
0.6920681 0.03482053
0.5936202 0.03484586
0.600026 0.03147722
0.5736237 0.03156505
0.657443 0.03357723
0.6774416 0.03326237
0.7074302 0.0333393
0.6754816 0.03356351
0.6376021 0.03274671
0.6883425 0.03457735
0.6193751 0.03782972
0.5998662 0.03519322
0.5602525 0.03672775
0.5790652 0.03764271
0.5157121 0.03458436
0.5688198 0.03851228
0.5302094 0.03750737
0.5535258 0.03858977
0.6117162 0.03851772
0.6182945 0.04222231
0.6201659 0.04124698
0.5749324 0.04463699
0.551734 0.04607481
0.5445527 0.04385174
0.5484177 0.04118945
0.5638684 0.04332346
0.4773972 0.04051885
0.4917244 0.03938242
0.5391474 0.03948254
0.5758247 0.03638691
0.4979018 0.03397524
0.5492217 0.03051277
0.6065763 0.03019611
0.6172828 0.02878067
0.558097 0.03053453
0.5325226 0.03211701
0.5554008 0.03149681
0.5865966 0.02852064
0.5740147 0.02884433
0.5766979 0.02935748
0.5535509 0.02842231
0.5302622 0.02962424
0.5124492 0.03183523
0.5431821 0.03451681
0.5677767 0.034756
0.5400202 0.03352891
0.5431014 0.03257237
0.5642905 0.03361967
0.5440391 0.0333591
0.529214 0.03247453
0.5204161 0.03411117
0.5483437 0.0369297
0.5272038 0.03495844
0.5662307 0.03753302
0.5187644 0.03776637
0.4795692 0.03498348
0.4481127 0.03475406
0.4147383 0.03575584
0.4806659 0.03742106
0.4400471 0.03978471
0.4676644 0.04162801
0.4753117 0.03783817
0.573975 0.04064774
0.5217049 0.04223378
0.4726825 0.03851996
0.5018227 0.03716299
0.5710222 0.03658974
0.588749 0.03197123
0.5910234 0.03143391
0.5607097 0.02831878
0.5481216 0.02944815
0.6042118 0.03056129
0.5931514 0.03246423
0.5948057 0.03182307
0.609522 0.03475117
0.5253013 0.03417073
0.4846862 0.03561911
0.4767899 0.03418394
0.4796354 0.03605724
0.4675449 0.03936839
0.4320379 0.04280098
0.4264193 0.04332065
0.4094024 0.04245139
0.4117638 0.04164263
0.4548235 0.04194517
0.4839825 0.05002653
0.4293505 0.05068595
0.4211965 0.05172455
0.4428157 0.05097044
0.4857557 0.0531648
0.5023594 0.0495881
0.5795984 0.0431923
0.5540983 0.041635
0.590652 0.04172488
0.5829479 0.04207993
0.5406273 0.04075931
0.4763922 0.04676818
0.4070425 0.04958225
0.3705287 0.04431815
0.3404725 0.04407709
0.4114137 0.04638667
0.4358225 0.04203954
0.4867762 0.04110287
0.5252576 0.04635598
0.5049802 0.04843729
0.487589 0.03961951
0.4503403 0.04230039
0.4704194 0.0456517
0.4550722 0.04480196
0.406654 0.04499753
0.3593384 0.04374161
0.3294243 0.04843133
0.3405923 0.05292879
0.3522301 0.05116541
0.4069749 0.04984782
0.346534 0.0482075
0.310977 0.04928949
0.2598019 0.05410948
0.219978 0.05101403
0.2845055 0.04958812
0.2961024 0.04722938
0.32744 0.05044192
0.3225911 0.04974774
0.4084749 0.0507297
0.4800732 0.05198302
0.5189004 0.05464635
0.5419012 0.05134092
0.5079062 0.05317456
0.5433657 0.0505691
0.4635565 0.05181715
0.4707995 0.05338314
0.448577 0.05451235
0.3784188 0.05385285
0.3302855 0.05464233
0.3508914 0.05245554
0.2715703 0.04890142
0.2627306 0.05163153
0.2979162 0.05136649
0.2945932 0.05046797
0.3286 0.05487436
0.3164102 0.05422465
0.3234507 0.05337583
0.3535716 0.05467352
0.3633838 0.05040022
0.333947 0.05190087
0.3224952 0.04921351
0.2572613 0.04700817
0.3068599 0.05012544
0.2938915 0.05305911
0.260813 0.05454666
0.3433766 0.05227076
0.2990157 0.05784365
0.3692097 0.05686358
0.2979645 0.05115786
0.2621286 0.04906775
0.2727193 0.05285796
0.2381515 0.05643432
0.2657061 0.05880753
0.216795 0.06116189
0.2262623 0.06280952
0.3119298 0.06285615
0.3568781 0.06014064
0.3701018 0.05963836
0.3527861 0.05609711
0.3782679 0.05205638
0.3781038 0.05236552
0.3425664 0.05354005
0.2967701 0.05629074
0.3406832 0.06024969
0.3431306 0.0608061
0.3243908 0.06209628
0.2988163 0.06409133
0.3659436 0.06360419
0.3312512 0.06384634
0.2642502 0.05850882
0.3107595 0.06521997
0.2741755 0.06155851
0.294753 0.05877501
0.2804231 0.06056058
0.2500572 0.0540996
0.323004 0.05421022
0.3386583 0.05720977
0.3409826 0.04834784
0.3898491 0.04551504
0.3913421 0.04527814
0.3962143 0.04501078
0.3770361 0.04331501
0.426809 0.04081273
0.4229282 0.04402923
0.4725784 0.04926575
0.4519319 0.04858595
0.4280466 0.04910522
0.5056782 0.04597048
0.504855 0.04214505
0.5654463 0.0405782
0.5334924 0.03606442
0.5713994 0.0366273
0.5612035 0.0337828
0.6364835 0.03303451
0.6221136 0.03499666
0.6250411 0.03734492
0.5787117 0.03657853
0.5436703 0.03895714
0.557949 0.03738564
0.5437945 0.03642903
0.4810996 0.03947485
0.5695836 0.03842226
0.5318749 0.03998432
0.5003592 0.03988469
0.4497598 0.04177164
0.4230312 0.04067684
0.4460104 0.03553394
0.4280578 0.03690037
0.462031 0.03367826
0.4476113 0.03607844
0.4800284 0.03304205
0.5260023 0.03678316
0.5259054 0.0350557
0.4699155 0.03599183
0.4442847 0.03541241
0.4312837 0.03461469
0.3993116 0.03153709
0.4660767 0.03060822
0.5278537 0.03048716
0.4930184 0.03515988
0.5741739 0.03113077
0.5496484 0.03071496
0.6261255 0.02839066
0.6646187 0.02919573
0.6841982 0.03032403
0.6306264 0.03145634
0.5925108 0.02834151
0.4703811 0.02555545
0.468477 0.02845895
0.4951896 0.02830088
0.4989415 0.02722115
0.5415233 0.02424269
0.5966855 0.02352487
0.5618404 0.02510369
0.5249777 0.02565444
0.5025042 0.02644749
0.4785548 0.0269101
0.4185342 0.02552331
0.374335 0.02707211
0.4331041 0.0276076
0.4582617 0.02859492
0.4274966 0.02863822
0.5330151 0.03058162
0.5426022 0.02947442
0.5661389 0.02853253
0.5543233 0.03128008
0.5499614 0.03319041
0.5769287 0.0337299
0.51694 0.03231114
0.5730853 0.03322156
0.5615797 0.03470597
0.5792331 0.03342978
0.5294966 0.03241356
0.4429572 0.0316903
0.4793893 0.03513104
0.4362941 0.03372309
0.4350719 0.0332764
0.4778868 0.03171901
0.5293329 0.03077635
0.5178144 0.02993884
0.5329883 0.03119434
0.4959349 0.03157009
0.442071 0.03155414
0.3607874 0.03029992
0.3775167 0.03294233
0.3852041 0.03122521
0.3902818 0.03466134
0.3380266 0.0352598
0.3701805 0.03283498
0.3416204 0.03397082
0.3915264 0.03618387
0.3956282 0.03479257
0.3813106 0.03828265
0.3350289 0.0374877
0.3637156 0.03993854
0.4091173 0.0382699
0.4097926 0.03764607
0.4682828 0.03785415
0.4688643 0.040083
0.5309201 0.04058451
0.5514401 0.04266973
0.6213104 0.03994512
0.6497096 0.04301148
0.5924682 0.04032942
0.646089 0.0380951
0.6172403 0.0399045
0.6060305 0.04066896
0.5869389 0.04242302
0.5477329 0.03963272
0.624275 0.04001571
0.578494 0.03878612
0.5298327 0.0393196
0.5228064 0.03992175
0.5788912 0.04521929
0.5975546 0.04286456
0.6027249 0.0409051
0.5030914 0.04355231
0.5068946 0.04121771
0.5325637 0.04403049
0.4919362 0.04548823
0.5057611 0.04628364
0.4643784 0.04877804
0.4358096 0.04574481
0.4776946 0.04520371
0.4281537 0.04203775
0.3888776 0.04224936
0.3820125 0.03710996
0.4021116 0.03825769
0.3769084 0.03823777
0.4297074 0.04119321
0.4659539 0.04348901
0.5002658 0.0456591
0.5690179 0.04089666
0.5323833 0.03941007
0.4968674 0.03623238
0.5088087 0.03571775
0.5242689 0.03430091
0.4264227 0.03927041
0.4623437 0.04087933
0.4378722 0.04551063
0.47526 0.04357592
0.4786578 0.04919295
0.466092 0.04338751
0.4715906 0.04145786
0.5756889 0.03826168
0.6370835 0.03858741
0.5635917 0.04135083
0.5484497 0.0392914
0.5697131 0.03874868
0.5151204 0.0403687
0.5390191 0.04574825
0.5338991 0.0458778
0.4605172 0.04862483
0.4941615 0.05144796
0.5103209 0.05381378
0.5019683 0.05586693
0.4786691 0.05424799
0.3797463 0.05168114
0.3816118 0.04882493
0.3145701 0.05035736
0.2721332 0.05035541
0.2266016 0.0493966
0.2580701 0.04874923
0.2654305 0.04505899
0.3273713 0.04583183
0.3903722 0.04608594
0.4227234 0.04981286
0.381176 0.05622827
0.4254356 0.05649476
0.3742477 0.05659986
0.3918073 0.05939505
0.4395331 0.05733925
0.4136377 0.05554927
0.3857442 0.06104036
0.3646025 0.06741084
0.3759368 0.07167014
0.4120687 0.06825206
0.3731223 0.06964327
0.3639151 0.07240982
0.3298226 0.07094509
0.3556259 0.07220088
0.3255432 0.06422288
0.2877651 0.06589335
0.2907408 0.0644391
0.2100039 0.07012525
0.2505617 0.06656984
0.2212289 0.06751918
0.2242962 0.06197005
0.2497292 0.06006782
0.2983642 0.06044489
0.2832223 0.0576809
0.2827392 0.05777079
0.3719256 0.05906938
0.3396178 0.06056861
0.3390369 0.06021186
0.3265469 0.06285939
0.3095496 0.06674623
0.3527074 0.06559799
0.3070887 0.06883672
0.2595061 0.06696436
0.3239348 0.0693541
0.2698858 0.07057468
0.2710612 0.07335421
0.2780965 0.07388981
0.2313678 0.07620353
0.2381254 0.07833915
0.2699019 0.08286578
0.3133651 0.08060465
0.2950342 0.07838251
0.3606968 0.07339645
0.4017356 0.07252473
0.309609 0.06848222
0.2891907 0.06407201
0.3146837 0.06625561
0.3413389 0.0675501
0.3046956 0.06425588
0.2799351 0.0654748
0.224179 0.05996437
0.266601 0.05843475
0.2903546 0.06110342
0.3093261 0.05280025
0.4601573 0.05423029
0.3969425 0.05526707
0.4419216 0.05867141
0.3928484 0.06320762
0.3386923 0.05703691
0.3329532 0.06199876
0.3481022 0.06454736
0.3533818 0.06516088
0.4251792 0.06746615
0.4150624 0.06489248
0.4793581 0.06878888
0.4138896 0.06967002
0.3120023 0.06623449
0.2867453 0.06368964
0.2193734 0.06797991
0.2391445 0.06410916
0.1741946 0.07032142
0.2466742 0.07195825
0.3574963 0.06766496
0.3850625 0.06822754
0.3554659 0.07400363
0.3288384 0.07068061
0.3543127 0.06979509
0.3539639 0.06633724
0.3361448 0.06433159
0.4089362 0.05920114
0.4553784 0.06102044
0.4429853 0.05995838
0.4360315 0.06255301
0.4104909 0.06373975
0.4583258 0.06049738
0.4798394 0.05783372
0.481524 0.0550815
0.4497519 0.06063177
0.451871 0.05900407
0.4646627 0.05742345
0.5026812 0.05702977
0.3861661 0.05961527
0.4022147 0.05901844
0.3043658 0.06744296
0.2493447 0.06253001
0.2652441 0.06495548
0.3071245 0.0655055
0.2628663 0.06048109
0.2986863 0.06784032
0.2390765 0.07182467
0.3121764 0.06835474
0.3195027 0.06627763
0.3445814 0.06510375
0.3066132 0.06372343
0.3292973 0.06594194
0.2852598 0.0617373
0.3317459 0.06358704
0.3375523 0.06132902
0.3050012 0.05433287
0.277049 0.05308209
0.298555 0.05576588
0.3275244 0.05360839
0.3898442 0.05578132
0.4009689 0.05746477
0.4155421 0.05375941
0.4212884 0.05529948
0.4145612 0.05431469
0.437179 0.05622724
0.370195 0.05768305
0.33215 0.05237057
0.3472082 0.05650072
0.3427952 0.05497862
0.3397682 0.05477797
0.3930768 0.05260692
0.3779786 0.05297371
0.3899544 0.0560015
0.3056978 0.05439948
0.2996076 0.06051969
0.2947654 0.05701746
0.2836014 0.05164512
0.3407774 0.05904126
0.3408453 0.062045
0.3615251 0.06478713
0.3077071 0.06902067
0.2762319 0.07297312
0.2194077 0.07852831
0.2119071 0.07756954
0.2271874 0.07781683
0.2086722 0.0860649
0.2507044 0.08061055
0.2075204 0.07813581
0.211136 0.08412369
0.2165048 0.07382865
0.2633903 0.07696417
0.3093173 0.07590358
0.318726 0.06299813
0.3269052 0.06329516
0.3212721 0.066204
0.322082 0.06598256
0.2775673 0.05987048
0.3100617 0.06463535
0.2575246 0.06612577
0.253104 0.06832253
0.2435135 0.0680429
0.251882 0.07427992
0.2185698 0.07449604
0.2600896 0.07834357
0.290407 0.07625068
0.2847468 0.07907933
0.336102 0.07531515
0.2839084 0.07313
0.2832029 0.07403632
0.2496761 0.07938502
0.2675485 0.07815792
0.2129194 0.0765858
0.2282006 0.07526423
0.2205408 0.0795993
0.2756551 0.0787097
0.2698634 0.08405523
0.2467514 0.08512531
0.1981138 0.08825093
0.2136354 0.0843346
0.2620158 0.08558692
0.2403436 0.09331324
0.2753071 0.09030128
0.2664002 0.09422744
0.2431609 0.09707932
0.201738 0.1070771
0.2053108 0.1056059
0.1911519 0.1012576
0.2232871 0.0973436
0.2010099 0.1012421
0.1776395 0.09808896
0.1990635 0.09814826
0.2117332 0.112612
0.2524529 0.1050775
0.2411188 0.1033515
0.2187961 0.1014462
0.2081918 0.09534121
0.2523113 0.08909574
0.200021 0.09238417
0.1725362 0.09424905
0.1792145 0.0917764
0.1662338 0.1010152
0.1732586 0.1039071
0.2195888 0.1082043
0.268667 0.1054836
0.2175371 0.1008826
0.2342323 0.09312072
0.257231 0.09272549
0.2467097 0.1015566
0.3057321 0.09705563
0.3907982 0.09696997
0.2600937 0.09945847
0.3109613 0.09473194
0.2704404 0.0905108
0.2909673 0.09917845
0.3213783 0.09898728
0.3289245 0.09667492
0.3055646 0.09373001
0.325609 0.09018712
0.2974905 0.08439324
0.3320355 0.07939136
0.2526223 0.08428124
0.2498532 0.07325327
0.3033499 0.07255222
0.2857382 0.07642721
0.2245128 0.07204443
0.2704274 0.07019901
0.2953824 0.06905141
0.2491786 0.06884793
0.2043061 0.07173323
0.25016 0.07670522
0.2322475 0.07566686
0.2563493 0.08141538
0.2495486 0.08371442
0.3057857 0.07963095
0.285802 0.0813321
0.3418666 0.08181356
0.3482425 0.08337457
0.2905908 0.0751481
0.3047309 0.08009001
0.2780405 0.07953091
0.3426769 0.08962305
0.3681254 0.09190165
0.3746083 0.09730979
0.3571684 0.08093656
0.3356614 0.07729796
0.3208136 0.07585465
0.2690912 0.07864352
0.2857828 0.07402528
0.2857629 0.07773779
0.2885706 0.07649471
0.2272894 0.07650197
0.1898616 0.08081561
0.1921883 0.07628362
0.1941529 0.07573738
0.2660172 0.08002908
0.3045708 0.07950369
0.3198359 0.0800833
0.3728058 0.07554643
0.3144156 0.07690915
0.2751179 0.06990489
0.25663 0.0687337
0.3229502 0.06542113
0.260831 0.06471843
0.2545028 0.06639212
0.2326903 0.06658563
0.2076287 0.06670233
0.2440935 0.060449
0.238325 0.05591381
0.2494631 0.05485881
0.3242594 0.05572471
0.3916211 0.05872551
0.4383839 0.06055409
0.4177309 0.06209639
0.4364882 0.06287645
0.4362349 0.06150951
0.3777062 0.05992593
0.4378621 0.06208445
0.439294 0.05771675
0.4025851 0.05321428
0.4529275 0.0502535
0.4419515 0.04790863
0.4777677 0.05138173
0.4800363 0.05062657
0.5490939 0.05282239
0.4134915 0.05633922
0.4118893 0.05973209
0.4092264 0.0600137
0.4095921 0.06187183
0.3910857 0.0585182
0.3745294 0.06075183
0.2699594 0.05715008
0.3165807 0.0604404
0.2819885 0.06701558
0.3209422 0.06934658
0.2943189 0.06788509
0.2907252 0.06802421
0.3284581 0.06840994
0.3354824 0.06596817
0.3233024 0.07265446
0.3369615 0.06642168
0.2442196 0.06330711
0.2641619 0.0646269
0.2876947 0.06446032
0.3212145 0.06678585
0.3517675 0.0630048
0.3543358 0.06456369
0.4118138 0.06397782
0.4060131 0.06489374
0.4236925 0.06324791
0.4032701 0.06243892
0.2882613 0.06789228
0.218259 0.06971972
0.3182916 0.07219335
0.3322761 0.07573145
0.2940072 0.07842295
0.2895503 0.07494773
0.2774822 0.07949908
0.2632806 0.07404222
0.243107 0.07342687
0.272369 0.06735272
0.3071185 0.06083061
0.3349285 0.06227155
0.3472056 0.06353943
0.3745827 0.05834666
0.3008425 0.05611622
0.2844173 0.0545465
0.2058535 0.05194645
0.2246689 0.05550982
0.2685349 0.05727387
0.2500001 0.05813883
0.2764691 0.06341099
0.3219607 0.059773
0.3408359 0.05522894
0.3483339 0.05652693
0.4100672 0.05415653
0.3972963 0.05355055
0.488552 0.05157675
0.469705 0.05198005
0.4720856 0.05156141
0.4695771 0.05227094
0.4460963 0.05718982
0.3974776 0.05033224
0.3458615 0.05147431
