probIn scale
0.3496161 0.05964006
0.3237569 0.05992753
0.2512592 0.06353117
0.2540865 0.06359068
0.3426351 0.06200111
0.3477419 0.05912376
0.366681 0.05937029
0.2710283 0.05533964
0.3147383 0.05731596
0.2876926 0.06065744
0.3156009 0.05463308
0.3704985 0.05591008
0.2677592 0.05931086
0.2298301 0.05921566
0.1631638 0.06663817
0.2349577 0.07034067
0.2604017 0.06392628
0.2854437 0.06105461
0.2549735 0.065776
0.2521333 0.06409582
0.3059797 0.05783835
0.3283187 0.05954297
0.3906138 0.0570401
0.3489287 0.05762498
0.3129314 0.05668482
0.3712432 0.05421174
0.3384849 0.05557088
0.3210061 0.05814694
0.297899 0.06147827
0.2516364 0.05694217
0.3165907 0.0563649
0.4073942 0.05842113
0.4526318 0.05711376
0.405712 0.06240156
0.3614003 0.06526815
0.3204883 0.07134887
0.3293067 0.07248551
0.3139338 0.07866668
0.2795379 0.07838916
0.3083789 0.07501287
0.300179 0.0748374
0.2460621 0.07794092
0.2650406 0.08006082
0.2211734 0.07317437
0.3142339 0.07840927
0.3418295 0.07809732
0.3513668 0.07544742
0.303433 0.07304131
0.3376027 0.08226692
0.3761335 0.07013841
0.3245937 0.07763901
0.3887748 0.07250532
0.3863483 0.07373859
0.4049229 0.06778258
0.4179093 0.07009084
0.4566297 0.07544278
0.4763195 0.07372042
0.4658914 0.07706316
0.4235209 0.07066381
0.3928278 0.07815123
0.3581915 0.07707267
0.3712733 0.0761982
0.30364 0.07292317
0.3144852 0.06548762
0.2486039 0.06373247
0.2864751 0.05781631
0.3107593 0.06272341
0.3884829 0.06326666
0.3593123 0.06339521
0.4135785 0.0666085
0.4501969 0.07057657
0.4067513 0.07662809
0.4339724 0.0696211
0.4562869 0.07158263
0.4230421 0.07522202
0.4025141 0.07588331
0.5009493 0.08293523
0.5411443 0.07997223
0.5213289 0.08254337
0.4329731 0.08129398
0.366747 0.07660421
0.4616547 0.08076366
0.4094336 0.07624394
0.3327072 0.07444601
0.3171481 0.07231349
0.257049 0.0736336
0.2666191 0.07703081
0.2828348 0.07626406
0.2162472 0.07850006
0.2143187 0.07011246
0.2427779 0.07774378
0.1851432 0.08339335
0.2310799 0.08082951
0.3217701 0.08004942
0.3234418 0.07829655
0.2755852 0.08500386
0.2522031 0.08456135
0.2841118 0.08138998
0.2993944 0.08033197
0.2946109 0.08373976
0.2494602 0.08893469
0.2024292 0.08693686
0.1787267 0.08369933
0.186356 0.07181001
0.2494108 0.08226585
0.2287374 0.07715871
0.1962142 0.07455572
0.1812139 0.06819957
0.2275067 0.06821319
0.1971278 0.07567183
0.2674547 0.07377373
0.3643467 0.07826689
0.3426923 0.08430006
0.3912019 0.07853416
0.3154652 0.07988672
0.2492898 0.07507868
0.2769977 0.07880147
0.2219214 0.08301528
0.2284103 0.08231364
0.2466898 0.07898268
0.2948005 0.07996493
0.2804369 0.07928658
0.2676912 0.07801939
0.2747599 0.07080416
0.3019716 0.07408821
0.2481406 0.07533021
0.2545511 0.0745848
0.2783553 0.07530497
0.2337909 0.0728247
0.2327079 0.07090997
0.27659 0.0681151
0.3071359 0.06977997
0.226485 0.07195784
0.2992974 0.06699111
0.2522061 0.07059361
0.2427933 0.06890469
0.2640451 0.06658233
0.2620674 0.07617816
0.3272462 0.08162672
0.3223038 0.08347299
0.2820205 0.08432878
0.2429325 0.07807175
0.2711222 0.07820956
0.3258659 0.07741899
0.280988 0.06759625
0.3132525 0.06341471
0.3078281 0.06895131
0.287389 0.07270729
0.2867795 0.06173519
0.2954559 0.05914816
0.3172871 0.0621585
0.3312886 0.06416351
0.3784423 0.0615715
0.3418587 0.0585701
0.3844251 0.06245682
0.3265511 0.05191966
0.2654914 0.05122732
0.3400831 0.05114663
0.3603875 0.05286335
0.3677308 0.0546283
0.3266817 0.05646044
0.3920423 0.05386168
0.3283564 0.05552409
0.3159193 0.05391255
0.3311013 0.05411325
0.3437033 0.05877005
0.3151223 0.06298841
0.3568176 0.06525307
0.3159014 0.07224465
0.3362167 0.07248839
0.3656767 0.07125899
0.3543922 0.06943585
0.29333 0.06719158
0.2976459 0.07319647
0.3440574 0.066614
0.3013776 0.06985525
0.3534146 0.06345114
0.4108568 0.05993799
0.3560845 0.05814427
0.348206 0.06075554
0.284398 0.05977898
0.2491377 0.06598658
0.203485 0.07200948
0.2333739 0.07182945
0.2823981 0.07139297
0.2524633 0.07089818
0.2055102 0.07020512
0.1958703 0.06759071
0.2099346 0.06975503
0.2674776 0.07412137
0.2689891 0.07931239
0.3029699 0.08826597
0.2752497 0.09234429
0.2553369 0.08336346
0.2273399 0.0789989
0.2730896 0.07760833
0.3185347 0.07999637
0.3320672 0.0786371
0.3917493 0.07204186
0.3176735 0.08077564
0.3239547 0.07910858
0.3808497 0.07386291
0.3983648 0.07309651
0.3675853 0.06772616
0.456166 0.0718645
0.3958476 0.07116775
0.4201909 0.07004723
0.4569628 0.07185478
0.4602071 0.06940521
0.4597485 0.06320492
0.4451164 0.06375624
0.495487 0.06102213
0.4865586 0.0560669
0.480049 0.05443802
0.4325886 0.06120376
0.4651911 0.06572968
0.4194787 0.06296794
0.3184377 0.05539172
0.3575032 0.05485486
0.4175009 0.0519902
0.391878 0.05376666
0.4265298 0.05284748
0.4640836 0.05012768
0.4545342 0.05015242
0.3688979 0.04978329
0.4433644 0.04878828
0.3962675 0.0435644
0.4559932 0.04926089
0.36533 0.04361375
0.363254 0.04276392
0.3281953 0.0473193
0.3240977 0.05144604
0.3357372 0.05870221
0.3253393 0.05600345
0.2904036 0.0613104
0.2301155 0.06884705
0.2873399 0.07093364
0.268842 0.07502642
0.3435999 0.07308102
0.4889965 0.07107018
0.5037577 0.07076203
0.428353 0.06522218
0.3586395 0.06928072
0.3612949 0.06772309
0.4415779 0.0658418
0.4080894 0.0619606
0.4034358 0.06613245
0.4379878 0.06629779
0.4163206 0.06427512
0.3619491 0.05936374
0.3848782 0.05957685
0.2871633 0.05938568
0.3238654 0.06221534
0.2940459 0.07236968
0.2827921 0.06947608
0.3145223 0.07083996
0.2783363 0.0731288
0.3183288 0.0742119
0.2576041 0.0722941
0.2902299 0.07084247
0.2733799 0.07723369
0.3393518 0.08786748
0.3135956 0.08316414
0.2217507 0.08700905
0.2278327 0.08627491
0.2241462 0.07837225
0.2253587 0.07924449
0.2952058 0.08454793
0.2716131 0.09906234
0.2553651 0.08775751
0.254219 0.08629159
0.2150044 0.08082932
0.2692778 0.08246985
0.2998128 0.07980973
0.354749 0.076843
0.3023654 0.07629617
0.2525294 0.07892888
0.3595145 0.06499193
0.3331987 0.07316206
0.3228749 0.07274078
0.3596905 0.06974101
0.3603883 0.06808303
0.2982758 0.07669782
0.2826268 0.07211195
0.3177642 0.06786747
0.3253802 0.06927959
0.3065002 0.07177905
0.2701188 0.07275948
0.3318041 0.07045162
0.3382419 0.06513022
0.3665487 0.06467606
0.2739839 0.06715555
0.3129375 0.0686308
0.3205407 0.07315034
0.3067839 0.06959377
0.327913 0.07357044
0.3420346 0.07007185
0.3926333 0.06666499
0.3387036 0.06867253
0.378521 0.06506477
0.3743927 0.06146386
0.4117581 0.06248887
0.3721258 0.05894984
0.388225 0.05963711
0.3762328 0.05874006
0.3603043 0.0608708
0.3208184 0.05891314
0.2679705 0.06084527
0.2122234 0.06286009
0.1873881 0.06693164
0.2001725 0.0616474
0.241767 0.06496275
0.2566292 0.06650172
0.2511253 0.06599854
0.2491631 0.0649604
0.2775734 0.06822704
0.2849529 0.07238385
0.2857619 0.07442061
0.2737808 0.06935287
0.2303968 0.07360384
0.2621692 0.07289882
0.2373351 0.07757712
0.3130411 0.08820206
0.3128917 0.0891216
0.270646 0.09170677
0.3133611 0.09052284
0.3320858 0.08705136
0.3264456 0.08544436
0.3139294 0.07869836
0.3235828 0.07563314
0.3321842 0.07921995
0.2663876 0.08632514
0.3081139 0.08535223
0.3702623 0.08816098
0.3006062 0.0913436
0.3253393 0.09230437
0.3559654 0.09627139
0.3590889 0.09348292
0.3442409 0.09610471
0.337794 0.0962793
0.3101352 0.09880699
0.352758 0.1004256
0.3446434 0.1007176
0.3230154 0.09993451
0.2430269 0.09133668
0.2848703 0.0921815
0.3075697 0.08957006
0.3434225 0.09182849
0.3416022 0.09007237
0.294007 0.08814815
0.2925265 0.09860102
0.2843979 0.09328854
0.2473233 0.09832249
0.2608372 0.096442
0.2764333 0.09942901
0.2395759 0.1076335
0.2282537 0.1075412
0.2406773 0.108814
0.2887184 0.1131118
0.2956364 0.1096334
0.2479625 0.1122103
0.2137003 0.1226981
0.2055731 0.1200604
0.1962186 0.1219792
0.1794467 0.126183
0.1576954 0.1332216
0.1697396 0.1272452
0.2056059 0.1223471
0.2221057 0.1129736
0.2969531 0.09623619
0.3441775 0.1007273
0.2948877 0.1057724
0.2341186 0.1087713
0.2401611 0.1082012
0.2054123 0.1093066
0.1958317 0.1141644
0.1400318 0.114956
0.2496081 0.1146625
0.2614349 0.1174558
0.2986297 0.1066497
0.2448813 0.1051386
0.307185 0.09746099
0.2914348 0.09187184
0.3109491 0.08620679
0.3324072 0.08558374
0.3066646 0.07774692
0.2845118 0.07549061
0.2371393 0.0756115
0.234639 0.07453343
0.2951236 0.06925521
0.3187994 0.06792619
0.3261161 0.06799485
0.3261896 0.06705568
0.2752709 0.07292609
0.3078864 0.07516384
0.3153247 0.06923201
0.3015681 0.06677502
0.3175232 0.07203908
0.259883 0.06557295
0.3006515 0.07229843
0.3319616 0.06326797
0.334879 0.06386711
0.3701079 0.06382822
0.3714349 0.06294519
0.4158617 0.06546607
0.3890757 0.06051822
0.3690144 0.06059703
0.3463154 0.06114344
0.3550906 0.06211971
0.3286105 0.06305657
0.3643309 0.06762426
0.3758372 0.06864784
0.3363268 0.07056654
0.2945015 0.07526969
0.3233475 0.07461965
0.2880426 0.06988531
0.2334334 0.06719932
0.3251347 0.06568703
0.2490765 0.06098208
0.2453961 0.06467584
0.3335825 0.0642085
0.3159237 0.06368582
0.3099097 0.06382509
0.2907264 0.06791433
0.245704 0.06693669
0.2602949 0.06205899
0.2976991 0.06129873
0.2939086 0.05957411
0.289827 0.06186266
0.3132129 0.07330561
0.3202274 0.06921799
0.3366856 0.06276789
0.2633905 0.06517177
0.2991054 0.06332148
0.2820683 0.06199026
0.3593726 0.06168154
0.3670525 0.0552388
0.3912197 0.05237183
0.3952488 0.06211482
0.400277 0.06225294
0.4630565 0.0654757
0.4564085 0.06625299
0.4138973 0.06750555
0.4220816 0.06628924
0.4472911 0.06868738
0.3901492 0.06679391
0.4410028 0.07115248
0.4003071 0.0702639
0.4286401 0.07316112
0.3222339 0.06588648
0.3960578 0.06347345
0.3512807 0.05952071
0.2856653 0.06144924
0.3208354 0.05385705
0.3614855 0.05451783
0.3177196 0.05176343
0.2643505 0.04998777
0.3289128 0.04884542
0.3668327 0.04731779
0.3675278 0.04470121
0.3468622 0.0415168
0.3879097 0.04205472
0.3493112 0.0412733
0.4185223 0.04203634
0.4968793 0.04241583
0.4495191 0.04322007
0.4582252 0.04448646
0.4469751 0.04194302
0.4548809 0.04255173
0.3769903 0.04182921
0.3819124 0.04054522
0.3807274 0.04194843
0.3389074 0.04451252
0.3782115 0.04556693
0.3755317 0.0481845
0.3781021 0.05216832
0.4182362 0.05094882
0.363831 0.05607349
0.3878293 0.05308741
0.3853108 0.05056621
0.4236203 0.04557559
0.4438171 0.04779256
0.4350897 0.04971919
0.4472661 0.051521
0.4230918 0.04855451
0.3925208 0.05089398
0.357605 0.05162071
0.3357497 0.05233062
0.3733414 0.05875893
0.3646113 0.05730211
0.3838245 0.06136344
0.2947806 0.06899125
0.3181027 0.06628179
0.330232 0.05987783
0.3430023 0.06033113
0.3486782 0.06112872
0.405831 0.0660139
0.3942194 0.06087234
0.3301497 0.06121058
0.3783928 0.0659112
0.4003665 0.07132782
0.4203487 0.07548663
0.3847817 0.07722948
0.3544912 0.07437255
0.3270035 0.07347715
0.2901475 0.07568012
0.2917937 0.08165547
0.3025015 0.08621574
0.3014174 0.09167978
0.251405 0.08665359
0.2383531 0.0862618
0.2420642 0.09199331
0.2621741 0.0775172
0.3760371 0.06866464
0.4162492 0.06545114
0.4786626 0.06117604
0.533028 0.05523816
0.4721228 0.05440672
0.443686 0.05531397
0.4075965 0.05365754
0.4041095 0.05011692
0.4071537 0.04355094
0.4913515 0.0429381
0.5112035 0.04004088
0.5163899 0.04163867
0.5051261 0.04141302
0.5919092 0.04014697
0.6194274 0.04283885
0.5751907 0.0411999
0.5377169 0.04156334
0.5297695 0.03907253
0.511506 0.04070061
0.4512022 0.04302736
0.4614457 0.0385471
0.4112335 0.04089594
0.3650171 0.04075005
0.3669396 0.03944578
0.3737344 0.03573743
0.3556579 0.03395519
0.3321796 0.03374908
0.3570078 0.03623207
0.42502 0.03444693
0.4752132 0.03259066
0.522059 0.03174508
0.5416484 0.03091999
0.5935606 0.02863394
0.5953703 0.03125546
0.5957348 0.03254703
0.588353 0.03176096
0.5436525 0.03339378
0.5988177 0.03147928
0.6450395 0.03205478
0.6604005 0.03222101
0.6176057 0.03142146
0.6051858 0.03363883
0.5975896 0.03572691
0.6387061 0.03640082
0.618513 0.03304378
0.7204562 0.03195298
0.7653055 0.03148342
0.801358 0.03590541
0.6439578 0.03665143
0.6458996 0.03336186
0.6767641 0.03413091
0.7012355 0.03296865
0.6624535 0.03230536
0.7686604 0.03481745
0.724101 0.03427242
0.6770884 0.03355413
0.6359156 0.0333173
0.6514886 0.03178432
0.544045 0.03236796
0.6089042 0.02797671
0.6154586 0.02873466
0.5563088 0.02754393
0.5889352 0.02563421
0.574471 0.0268616
0.583705 0.02769593
0.6038545 0.02817635
0.5834375 0.02575645
0.5854322 0.02434449
0.5928714 0.02341365
0.6662566 0.02521603
0.6371788 0.02518086
0.6412113 0.02637672
0.6547544 0.02304485
0.5999238 0.02379364
0.6327882 0.0243257
0.5773255 0.02298303
0.6436854 0.02384217
0.6922062 0.02531394
0.6994662 0.02559363
0.6507272 0.02846655
0.6059679 0.02931483
0.5576085 0.0285695
0.5612514 0.02595436
0.5558593 0.02390816
0.5478095 0.02640653
0.5733977 0.02889337
0.4853434 0.03101928
0.3943712 0.0329012
0.4100068 0.03257482
0.4252965 0.03312577
0.4196891 0.03147931
0.4196205 0.03018439
0.3711045 0.029949
0.4475892 0.02986873
0.3931602 0.0309915
0.4210303 0.03064742
0.4355658 0.03501977
0.4089099 0.0371612
0.4639803 0.03373598
0.3680931 0.03890825
0.3387579 0.03620875
0.3703933 0.03371148
0.4461391 0.03519879
0.3711232 0.03234779
0.4691546 0.03387236
0.4899699 0.03311131
0.5460723 0.03226353
0.4644694 0.03329226
0.4829069 0.03288862
0.4832766 0.03387111
0.4090966 0.03722332
0.4484508 0.03760873
0.4526149 0.0350674
0.4720716 0.03301627
0.5379847 0.03280118
0.5434684 0.0347963
0.518704 0.03393146
0.4358662 0.03423686
0.4040996 0.03764961
0.4243238 0.04108946
0.4723351 0.04704512
0.4806697 0.04557505
0.4707654 0.04460587
0.4259902 0.04338818
0.4289767 0.04270133
0.4555984 0.03756229
0.4902652 0.03932935
0.4349858 0.03897612
0.3883069 0.04351653
0.4179782 0.04836605
0.3974283 0.05068191
0.4204717 0.05397812
0.3810743 0.05657291
0.4033302 0.06071852
0.4902206 0.06205762
0.5007894 0.06167435
0.5133229 0.06236985
0.4102611 0.06223313
0.4318925 0.0570284
0.3376926 0.05696346
0.3949204 0.05240733
0.4073184 0.05542014
0.3890304 0.05850869
0.2914084 0.06145525
0.172465 0.06676073
0.2767012 0.06539835
0.3097082 0.06599193
0.3163644 0.07249
0.3126497 0.07126283
0.3333097 0.0712531
0.3465725 0.07678665
0.3082054 0.07149941
0.3356241 0.07869967
0.3034119 0.07472672
0.3020047 0.07527836
0.2616795 0.07677215
0.3028216 0.08487868
0.2630906 0.08378897
0.2528985 0.08574667
0.2558945 0.08345809
0.3059179 0.08097178
0.3287547 0.08074376
0.3259942 0.08731608
0.3370105 0.08750614
0.3266788 0.08005566
0.3407525 0.07858466
0.4380268 0.08489483
0.4056045 0.09743271
0.4122635 0.1026086
0.3054691 0.1008875
0.2608617 0.1005696
0.2552387 0.1021406
0.2761788 0.1024359
0.2997042 0.1022142
0.2438216 0.09877786
0.1894462 0.0883848
0.2430855 0.08463561
0.2943178 0.08133545
0.2882345 0.08622928
0.2357492 0.0883135
0.3137092 0.08651555
0.3275527 0.08459619
0.254318 0.08839309
0.2532561 0.09170716
0.1994143 0.09412677
0.263329 0.09808489
0.2309088 0.1028476
0.1666081 0.1001989
0.1800746 0.1096592
0.259433 0.1115776
0.2462315 0.1056732
0.2323564 0.1088945
0.2081156 0.1104207
0.2532105 0.108
0.2834463 0.103197
0.2885766 0.1051675
0.246284 0.1016072
0.1993164 0.105286
0.2026765 0.1057715
0.1998392 0.1015129
0.2058717 0.09342739
0.3213062 0.09013707
0.3224499 0.09548147
0.3301153 0.09825373
0.3227396 0.09673917
0.3673718 0.09056978
0.2971749 0.0936555
0.2351251 0.0918355
0.2288715 0.08729987
0.2723942 0.08899069
0.3173511 0.0911177
0.2988312 0.09382561
0.2213344 0.1045345
0.1899059 0.09546908
0.2015856 0.09966126
0.2488906 0.09146207
0.2501453 0.08960918
0.2764805 0.07910689
0.2889865 0.07780683
0.2861654 0.08365842
0.2003007 0.08331942
0.2016698 0.08867375
0.1977256 0.0895837
0.2548583 0.09533487
0.1971468 0.09682294
0.2102058 0.1010817
0.174588 0.09362156
0.1835875 0.09314832
0.1839828 0.100461
0.147068 0.09698233
0.1552471 0.09370781
0.1925191 0.09901093
0.2175652 0.09405056
0.2806144 0.09641518
0.3090237 0.08857904
0.28902 0.09250065
0.285952 0.09703093
0.3317818 0.1083991
0.2977546 0.1092265
0.2998341 0.1066911
0.3448565 0.1130392
0.2892832 0.1138477
0.24163 0.1222023
0.2495774 0.1100501
0.2899525 0.1062477
0.230167 0.09426116
0.2477731 0.08178262
0.3457261 0.07788047
0.3951125 0.07926989
0.305626 0.07907485
0.2996928 0.07372136
0.3212378 0.07654294
0.3316242 0.08092871
0.3475601 0.08814574
0.310195 0.08511121
0.2652134 0.08039765
0.2764637 0.07854044
0.2890787 0.08398177
0.2599062 0.0842178
0.2468688 0.0906169
0.2464648 0.09998951
0.281673 0.1015543
0.2818123 0.1033496
0.2596588 0.09830561
0.2931282 0.09048535
0.2674108 0.09087367
0.2710047 0.09896973
0.2120955 0.1058147
0.2347254 0.1034549
0.1984524 0.1151867
0.1591885 0.1117142
0.1936664 0.1034165
0.2374991 0.09693385
0.251995 0.08613847
0.3161516 0.08709793
0.2913576 0.08293288
0.2571097 0.08529319
0.2515871 0.09279193
0.1809595 0.09728055
0.2073622 0.09390297
0.1536668 0.09743931
0.2033792 0.1011903
0.2071807 0.1013773
0.2214311 0.09770008
0.1584552 0.09707506
0.1481382 0.1004604
0.1687792 0.09969513
0.1694685 0.09643156
0.1609867 0.1003784
0.2025911 0.09570648
0.1901805 0.1024522
0.199695 0.08929907
0.2246618 0.08876449
0.2373404 0.09605465
0.2397316 0.09331835
0.2798342 0.09563056
0.264974 0.09949776
0.2706454 0.09925225
0.2589289 0.1019777
0.2311891 0.1009407
0.2681711 0.1045938
0.2718179 0.1130003
0.2796377 0.1133812
0.2439841 0.1103293
0.2898773 0.1167287
0.2750931 0.1101816
0.2516262 0.1128425
0.2290364 0.1125593
0.216415 0.1161423
0.1721029 0.11983
0.2182071 0.1064927
0.2137025 0.1030218
0.1780385 0.1018456
0.1459062 0.111532
0.1626918 0.1071467
0.1887934 0.1117227
0.1776247 0.1056381
0.1744356 0.09642865
0.1280073 0.1009391
0.144867 0.1022505
0.1977189 0.09986547
0.1857651 0.0950736
0.2499342 0.09227386
0.21744 0.08757615
0.2513894 0.09310206
0.2697719 0.09112736
0.2146093 0.09386109
0.1644571 0.09173419
0.2873236 0.09047156
0.2676142 0.08341414
0.3624723 0.08130476
0.3211206 0.08311241
0.3199571 0.08234192
0.3144402 0.0825495
0.3085367 0.08172575
0.3704869 0.08724899
0.311845 0.09502995
0.2928687 0.101101
0.3000164 0.09496013
0.3290523 0.09512214
0.3655884 0.0930553
0.3197818 0.09433566
0.359799 0.09587673
0.3445581 0.08217034
0.3748505 0.07992464
0.3612845 0.08265241
0.3478007 0.08170448
0.3180969 0.0836205
0.3569682 0.09065907
0.2812294 0.0942363
0.3079574 0.1009502
0.2547122 0.1037285
0.3080205 0.1102018
0.340512 0.1119719
0.2867523 0.1056278
0.2981196 0.09269045
0.3189817 0.09392988
0.3043344 0.0894089
0.3052281 0.08751682
0.257623 0.09380375
0.2343233 0.08704925
0.2350787 0.08473712
0.2610643 0.08536985
0.2430972 0.0917528
0.2346238 0.09922225
0.2407903 0.1010075
0.2159344 0.1056832
0.2248457 0.1052922
0.2218167 0.09547959
0.1824051 0.09918219
0.2059901 0.09867885
0.2150293 0.1028082
0.2336276 0.1214063
0.2416202 0.1154188
0.1869235 0.1164425
0.1704905 0.1112101
0.1665672 0.1201351
0.1909669 0.114824
0.1998259 0.1056953
0.2168064 0.1162117
0.2290093 0.1166809
0.1921048 0.1085694
0.2469304 0.110866
0.3021652 0.1102045
0.2944541 0.1071392
0.2709322 0.1083143
0.2577473 0.1069577
0.264982 0.1000688
0.2552143 0.09957237
0.3006388 0.1004391
0.4064336 0.09040469
0.4454052 0.08799412
0.3825196 0.0925083
0.3509109 0.08582611
0.4228128 0.08509646
0.4422812 0.08095177
0.411324 0.07750032
0.4296012 0.07158931
0.3575529 0.0715046
0.2622973 0.06764237
0.2773446 0.07011817
0.2880363 0.06459177
0.2749 0.06688833
0.2541686 0.06563898
0.2678771 0.06240949
0.2407556 0.06338065
0.291505 0.06583946
0.3226557 0.06217748
0.3446309 0.06079405
0.2822233 0.05749709
0.298674 0.05883061
0.3863611 0.0633962
0.4212946 0.06155377
0.4184849 0.06787784
0.342897 0.06858795
0.3885949 0.0708733
0.3733328 0.06863595
0.329931 0.06533881
0.3794587 0.06654427
0.3899822 0.06254843
0.4469359 0.06650521
0.3923526 0.06242574
0.3465329 0.06158426
0.3735507 0.05535046
0.4336092 0.05604152
0.4091663 0.05018589
0.4221841 0.05417898
0.4380656 0.05668632
0.4420365 0.05967074
0.4214065 0.06683669
0.4077054 0.06067754
0.4391289 0.05720096
0.4957196 0.05879294
0.5336569 0.05714377
0.4884723 0.05438286
0.4875701 0.05404238
0.4848491 0.05282331
0.3993845 0.05103527
0.3285079 0.04662267
0.3273527 0.05060113
0.313901 0.04982619
0.3367127 0.04961323
0.3655986 0.04777502
0.4270762 0.04405534
0.4709172 0.04445337
0.4916451 0.04493815
0.5192434 0.04495724
0.4878797 0.04588471
0.4613448 0.04321088
0.554388 0.04204808
0.580985 0.04095555
0.578281 0.03870797
0.5888224 0.0348695
0.5585913 0.03361308
0.4971846 0.03331714
0.5230441 0.03372437
0.5934314 0.03317018
0.6487576 0.03073254
0.6418707 0.02934367
0.7662267 0.0275373
0.8154524 0.0264148
0.7853523 0.02743863
0.8113136 0.03029834
0.7796921 0.0273143
0.7035311 0.02879176
0.7266112 0.02953156
0.6784167 0.0294444
0.6278199 0.02926974
0.6257786 0.03069665
0.6376683 0.03081937
0.6270909 0.02787235
0.6777844 0.02441683
0.6541666 0.02507831
0.6887834 0.02348824
0.5860388 0.02394085
0.6000205 0.02533296
0.6417465 0.02483817
0.6614223 0.02888485
0.6320347 0.02872476
0.6028887 0.0271457
0.6880516 0.02678032
0.688153 0.02611996
0.6610199 0.02418897
0.5950096 0.02261658
0.5898558 0.02677029
0.5575531 0.02526326
0.4710248 0.024628
0.4871906 0.02335408
0.4692189 0.02259721
0.5123329 0.02210692
0.5197797 0.02131433
0.4774374 0.0223006
0.5467934 0.02178905
0.614671 0.02067621
0.6259475 0.01989738
0.6365802 0.01990522
0.6193523 0.02039103
0.7162514 0.01983309
0.7275925 0.0189754
0.7037486 0.01796616
0.6360008 0.01735912
0.6335648 0.01814328
0.6777672 0.01932175
0.7103432 0.01912032
0.7243671 0.0201945
0.6614769 0.02340766
0.6598213 0.02334217
0.694938 0.02318091
0.6689949 0.02270431
0.7252921 0.02532678
0.7347717 0.02569982
0.6910988 0.02580146
0.6353828 0.02439123
0.6407533 0.02373788
0.6170114 0.02623443
0.6247216 0.02524771
0.5348343 0.02620379
0.5431364 0.02832423
0.5382632 0.02873448
0.4620783 0.02474436
0.4073759 0.02411809
0.4694176 0.02524011
0.5228089 0.02555179
0.4927489 0.02551261
0.5774054 0.02705882
0.5664158 0.02915638
0.5640343 0.02919742
0.4702067 0.02726237
0.5037053 0.02606641
0.5261839 0.02594429
0.4652295 0.02764653
0.5749646 0.02710643
0.5973066 0.02950513
0.6361455 0.02840635
0.6065153 0.0286413
0.6904819 0.0283772
0.7476069 0.03044625
0.7699443 0.03157323
0.7571292 0.03316181
0.7403053 0.03136973
0.7365774 0.02869504
0.6188449 0.0292542
0.6337256 0.02738344
0.6457078 0.03084262
0.6294295 0.03264263
0.6252957 0.0312126
0.5826725 0.03078016
0.5220446 0.03365754
0.4221475 0.03337254
0.3931845 0.03194768
0.4624427 0.03127618
0.4055522 0.0326568
0.3445294 0.03346785
0.2768548 0.03390028
0.3706775 0.03721568
0.2941517 0.03678635
0.2895512 0.0367465
0.2936714 0.03867008
0.2732897 0.0431209
0.2554925 0.04792587
0.237867 0.04900534
0.2642562 0.04997802
0.2533766 0.05417398
0.2789706 0.05526872
0.2795462 0.05369592
0.2677207 0.05904642
0.3108002 0.05846704
0.2694756 0.06076588
0.2351561 0.06319497
0.2485878 0.06986128
0.2866175 0.06801405
0.3320664 0.0678363
0.3242952 0.06094312
0.3861645 0.06118159
0.3905675 0.06486296
0.3366386 0.06997982
0.3067109 0.06969609
0.2897046 0.06630118
0.2874132 0.06531178
0.2744498 0.06685219
0.3190996 0.06070999
0.2291762 0.06081403
0.2924838 0.05624869
0.3044164 0.05541269
0.3122284 0.05890191
0.2974523 0.05760229
0.3198297 0.05624084
0.3313633 0.05428385
0.3695375 0.05435483
0.3579485 0.0536741
0.2781669 0.0528641
0.4032899 0.05139349
0.4177564 0.05230165
0.4106558 0.05388134
0.4323589 0.0542657
0.3977764 0.05346063
0.4200814 0.05006192
0.442142 0.04486801
0.398301 0.04113263
0.4238135 0.04210434
0.4075804 0.04802959
0.4385894 0.05202246
0.3938796 0.04989071
0.4338733 0.05345122
0.4503167 0.05290632
0.3859187 0.05336599
0.4730732 0.05530644
0.5496756 0.06212835
0.5879647 0.05944484
0.5688444 0.05689585
0.5576806 0.05994696
0.5052184 0.06485388
0.4491889 0.05680776
0.4401451 0.05844881
0.4185546 0.06125914
0.4368578 0.06581807
0.4336447 0.06599375
0.4707792 0.06538557
0.3953334 0.071676
0.3865826 0.06302053
0.4482069 0.05850969
0.4356713 0.05573327
0.4562017 0.05582987
0.5085465 0.05367903
0.5275268 0.05354151
0.5566439 0.05040964
0.6397992 0.04823118
0.5636739 0.04814555
0.5595609 0.05234641
0.4980767 0.05024351
0.4658067 0.05262304
0.4174431 0.05231352
0.4464685 0.050239
0.4356982 0.04634209
0.4582643 0.04946936
0.514838 0.04607964
0.4403415 0.04313931
0.4269314 0.04486179
0.4452529 0.04490037
0.4351585 0.04473113
0.4907075 0.04002671
0.5088653 0.0404478
0.4821955 0.04112627
0.4276016 0.03752922
0.4466674 0.03757212
0.4989152 0.03944369
0.4834516 0.03690461
0.4917439 0.03626134
0.4540883 0.03274703
0.4333415 0.02996518
0.4286819 0.02991812
0.4704311 0.02933106
0.4783184 0.02854071
0.5079452 0.02782347
0.5331458 0.02821102
0.5985969 0.02798194
0.6526519 0.03151987
0.6575456 0.0300882
0.6663853 0.0299982
0.6317668 0.0286317
0.6739083 0.03003302
0.6490867 0.03375723
0.6533627 0.03130394
